file_id	case_id	sample_id	modality	workflow	file_name	advertised_bytes	advertised_md5	status
0052ae83-7ae5-470a-a125-5cd94a9fa9e9	5d2a9a4f-678d-4089-a8c5-81a5cb696629	78b3d4a5-8563-433d-b271-6e37385e0584	RNA	STAR - Counts	a6a6b9c6-9db7-42b3-a09f-770b7e126fbb.rna_seq.augmented_star_gene_counts.tsv	4208285	3965545354a18beca3a6159f16b254fe	metadata_candidate_not_QC_eligible
023a34d9-c000-4053-b695-5b984b4a6fc1	362000e4-cf7c-48fc-93cc-8f5994b442ea	36576033-1b30-4d02-977b-983220fc8f32	RNA	STAR - Counts	06770623-6a10-4874-9eea-1497077f18ac.rna_seq.augmented_star_gene_counts.tsv	4248724	784ae5f0b02aa4f9f0abb26097e161d5	metadata_candidate_not_QC_eligible
02c085f9-c641-427c-9cb6-51720e3f4a3e	9240d5fc-de23-4436-8099-da9bd3054860	1a40c0ef-0b6f-48c9-98cc-b64e8660f2a3	450K	SeSAMe Methylation Beta Estimation	639097ee-9965-42ba-bbdb-d385d2f91fbe.methylation_array.sesame.level3betas.txt	13122161	710f57160cab4d47e89b7b8c91acfb29	metadata_candidate_not_QC_eligible
02eee71c-fe4a-40b9-8e5f-a8691e8013e6	2483621a-4db3-41ab-aa33-b9427ea8a0af	13b0d336-205a-42ac-8a50-db0eb065013d	450K	SeSAMe Methylation Beta Estimation	604e65e3-1510-49c0-8532-6dd5cd321779.methylation_array.sesame.level3betas.txt	13162603	06f58226fc40cc3345bd1427ebb620e1	metadata_candidate_not_QC_eligible
030d778f-ecb4-44eb-8baa-4286e18c9fdd	87f1b3df-4bc7-4336-b658-f30ac1c5c796	8745dbd3-cf9f-4edb-b419-5f0bd590f273	RNA	STAR - Counts	84595c09-6f85-4a1d-98fa-7d9bc9dc2c28.rna_seq.augmented_star_gene_counts.tsv	4258957	6426942030ce73573fdeeee6177bf117	metadata_candidate_not_QC_eligible
0344d3bb-8bb2-459e-bc1f-ba31c7470d08	301ca6e8-7981-4264-b4ae-38f56f7f9225	59546c0f-5f27-43bf-aa2e-90dc44c971b6	RNA	STAR - Counts	39807893-979e-44c6-ada9-444c68b863c3.rna_seq.augmented_star_gene_counts.tsv	4241361	813876c8339211b5f2dbd9bfa5ede767	metadata_candidate_not_QC_eligible
034ddf29-0552-44b9-97b4-b9a9a38b6ca0	202e5df9-69f2-432c-a59d-cc5aa176e973	727baf6e-e991-426e-a823-07908aa85202	450K	SeSAMe Methylation Beta Estimation	e79afe4a-d19b-4d11-8c08-ebcebb962d9c.methylation_array.sesame.level3betas.txt	13192430	abd2af813dbb425adb982e9609481f7f	metadata_candidate_not_QC_eligible
03639951-3a42-49d5-ae8f-e26c128223c7	f462cfef-f60a-4d3e-b92d-b8d8f50b6bb3	edba8888-6d1b-43a7-988d-5df420922c80	450K	SeSAMe Methylation Beta Estimation	de37fbeb-8626-454f-953d-6a8ea10ff693.methylation_array.sesame.level3betas.txt	13114389	d5717d5dceaa3aab77ff0cd05c529909	metadata_candidate_not_QC_eligible
03680aea-84a2-4775-bb9c-24f8c5907247	0075437e-ba1a-46be-86d6-9773209a2b5e	9ab03618-703c-4401-a198-e02510807646	RNA	STAR - Counts	0a4e0b83-7afa-475b-8586-e9e79e31d6d2.rna_seq.augmented_star_gene_counts.tsv	4234605	06d101f59bf8eae8dd11581cea5894b9	metadata_candidate_not_QC_eligible
03a635d5-bd6b-489b-ad60-b2d920af9fe6	33c71ead-4c2a-476d-85ef-885dbbfc2cbd	79cf84b5-84ff-42e5-b438-697b35d272fc	450K	SeSAMe Methylation Beta Estimation	1a89004f-c7e7-470a-96d1-19b2da1b8eae.methylation_array.sesame.level3betas.txt	13185776	06cb9b98cd8d9499f28899dd700d75c0	metadata_candidate_not_QC_eligible
03d8a2f0-855a-4c00-93f4-f47b75aa5b15	d288b69f-1e79-4429-8646-9994b7c54f8f	5a9f5ccb-635d-440e-ad03-fde8f63a2233	450K	SeSAMe Methylation Beta Estimation	463087b5-995c-41b2-b011-4ea6d04f58c9.methylation_array.sesame.level3betas.txt	13159838	cfefddd84a7d512ef72ccc1a4971cfa6	metadata_candidate_not_QC_eligible
04453143-5972-4c23-a86a-c951b1f5a552	096bd95f-9900-4db2-b1c4-103902c3b31f	bd57c86d-bb0d-40a3-9292-97d6b33db1ea	450K	SeSAMe Methylation Beta Estimation	eefa1fcf-e66c-4fda-977f-6f7dd548dc3b.methylation_array.sesame.level3betas.txt	13165345	fe6fcabd17a269ab878623f5dfb86177	metadata_candidate_not_QC_eligible
04778fc1-a821-4029-a383-d88e711f3bee	2a43e61e-2151-4c5a-b062-74ce9dfd8d4a	ef98c575-44c9-4524-8754-45250f60a5c8	RNA	STAR - Counts	22cd91fc-54c5-43e0-80ff-19a419298721.rna_seq.augmented_star_gene_counts.tsv	4238174	73ae4d4d401efbe058d3bd47d3d22e47	metadata_candidate_not_QC_eligible
0489c415-a518-4c02-b003-df29ea64d75c	fc79086c-af9a-4c27-b074-f7050b6f3381	284de41b-6ad8-4c29-9eca-9a841cd7c3b7	450K	SeSAMe Methylation Beta Estimation	97029674-21ea-4539-badb-4c9a20353e0b.methylation_array.sesame.level3betas.txt	13069549	58983daeb2345695f0d3b518f6de7306	metadata_candidate_not_QC_eligible
04e13d09-b1b4-4bff-a06b-b30106322bb3	a7911bdc-13f1-434a-bfa3-f8ba55d15846	6a460559-d291-43c0-a624-25474e601e99	450K	SeSAMe Methylation Beta Estimation	0f8c4c8c-414d-4c23-97c0-9442d33fd1c9.methylation_array.sesame.level3betas.txt	13184651	0d6768c5540ed4766b8bb33c1fc57019	metadata_candidate_not_QC_eligible
04f5172a-86c4-47fc-b553-d465adbeb9af	d12b6930-9ae4-4fe7-ad69-d183135c91ab	55b07618-5b99-436f-a0dd-fe96a13851d6	450K	SeSAMe Methylation Beta Estimation	f685f3ac-2a8b-4075-8730-0dfee1cdba12.methylation_array.sesame.level3betas.txt	13154328	5d699f75c280f2b821d6a257a82110d3	metadata_candidate_not_QC_eligible
04fc092b-9048-4f3a-af3d-661e8ceae5fd	c2a1de2e-6451-4c95-8ce6-263f2b7e6eff	64fb8eba-a055-4128-92ca-695a3a6f8ebd	450K	SeSAMe Methylation Beta Estimation	592d3417-3d60-48a6-9b3f-801bfcf225b3.methylation_array.sesame.level3betas.txt	13199723	e09763ed5b8f8233626b83fd5cd3fc2b	metadata_candidate_not_QC_eligible
0545a597-63b3-49b1-bd3b-781c4507acd2	c9c533ee-e154-4a56-bce9-b5af37574b2f	e7a733ac-55e0-4395-ad3b-7cfc5b526d01	450K	SeSAMe Methylation Beta Estimation	f72dfbb7-105b-4a8f-a5e6-d18732b14f3c.methylation_array.sesame.level3betas.txt	13197418	cbccffec53e1b5987fa0bb30e53bbb4c	metadata_candidate_not_QC_eligible
055fcce9-7448-4a16-ad18-d235dac7ce97	ef42ae4c-a108-468e-beed-437cf3cf2962	5b90379e-83f2-459a-be36-bd7ebbb6bfff	RNA	STAR - Counts	b95a1889-2ef5-4da3-b5e9-14b678c4d71a.rna_seq.augmented_star_gene_counts.tsv	4220504	e377ff197e805d9c7486d7285f9e12af	metadata_candidate_not_QC_eligible
05fa4573-6ca5-40dc-a48b-ec847b7c58ad	9b93a7c5-f9b4-4461-8078-0201a725c9cf	a8db5a04-924f-4348-9bcd-24c24e2346dd	RNA	STAR - Counts	58681163-9f9d-4f74-a1bb-3a4bcb4856d6.rna_seq.augmented_star_gene_counts.tsv	4245763	a36c04c9b3f5b2f14310a3920abe82f9	metadata_candidate_not_QC_eligible
06a639d9-ade5-4cbb-91b0-a41449ce4f49	16e64a1e-08b0-4c27-8c69-fa64551f8ca4	cffeea21-61c8-4f86-b8d3-e67b019768cc	RNA	STAR - Counts	6531e137-3d23-44e7-af10-51e9cc517192.rna_seq.augmented_star_gene_counts.tsv	4222257	eadaedb72fe4b6116412cf13b59f5c1c	metadata_candidate_not_QC_eligible
06d5f913-5f62-4200-8a51-26c8fa2052b4	3a23cdb5-2327-45ac-b0b5-d4afe038c757	122aaa4f-8fd5-4c41-bff8-8a45bdfb3f81	RNA	STAR - Counts	aae80a97-730b-4180-93de-56ddbb262419.rna_seq.augmented_star_gene_counts.tsv	4252345	51b320794dc34b908d9107b6209509b5	metadata_candidate_not_QC_eligible
0737eb23-c066-4522-8f5c-dbb4b3b516b0	b86b1616-20a2-4300-8daa-03dcc9938215	43ab9d3a-9e4e-49a1-8044-280850a5cd7e	RNA	STAR - Counts	a0c9ebdf-951b-4d8d-aa79-3ff1c82342cd.rna_seq.augmented_star_gene_counts.tsv	4227073	344cd663e35a9e4746e58f3a92188710	metadata_candidate_not_QC_eligible
074b0792-df3c-4b59-9f50-793bc14bcb81	0c0b610e-fe4c-406d-a5ed-5cc3b11dabf5	ad66185f-983d-4416-b705-25d3d4d8b5a5	RNA	STAR - Counts	d832db0a-348f-4e28-953a-741192fe0826.rna_seq.augmented_star_gene_counts.tsv	4193934	14649b13fd8dd13a17a221ee244f9e34	metadata_candidate_not_QC_eligible
07562cf0-2060-46b5-8de7-d50b9d7dee5c	67fa3e41-c7c6-44c5-9e67-6bcb2715aacc	af5e9c02-8823-4c78-8238-fdc419e5d309	450K	SeSAMe Methylation Beta Estimation	efdcdbea-e7e2-49ad-b5b9-11ed9dd442e4.methylation_array.sesame.level3betas.txt	12637255	3fd17d2af9c84dcd96282c0593b96c85	metadata_candidate_not_QC_eligible
0765d9e8-0fec-46bc-832a-89945435d5b1	a815619f-dbba-469f-a1f7-dfbd51cd86c5	b08432a7-891a-41ee-a2c0-10a994d01e00	RNA	STAR - Counts	78bf9571-4145-4c0d-a61a-58a878351097.rna_seq.augmented_star_gene_counts.tsv	4248637	df8220816bbf3db26d528638d2f289fd	metadata_candidate_not_QC_eligible
0766019a-c9b7-4224-973e-f1cfa16082ac	681b1176-9676-44d3-892c-1d5dba1ce25b	9cea4206-b460-433b-bf50-29c56cb8e33d	RNA	STAR - Counts	b6ddcda9-dad4-4e70-b12a-db197a496713.rna_seq.augmented_star_gene_counts.tsv	4259546	f58855fb039b29a30fc9310bbc29613a	metadata_candidate_not_QC_eligible
076eb664-6c5a-4a85-bff6-b826405b843d	42432463-8e92-4f25-b72a-f03953527aa5	cf14428a-1964-4f11-aa9a-d60c6631c2c6	450K	SeSAMe Methylation Beta Estimation	61a6b2b4-3ba7-4446-b46a-b16ae9b6fccc.methylation_array.sesame.level3betas.txt	12956738	47df2299f64c4677ea917e7760405eb3	metadata_candidate_not_QC_eligible
07a53d2a-ebf6-4517-880a-064bae5ee972	66763a0c-6cda-4832-a0cc-e7b496d78eaa	a4d06d63-8da9-4c3c-a75d-4079c2238aa8	RNA	STAR - Counts	d20f5121-5e33-4b35-8cdf-df2eb51a099d.rna_seq.augmented_star_gene_counts.tsv	4236934	ba99497a83fd8312faf8218093ec83fe	metadata_candidate_not_QC_eligible
0841f02d-67b4-41af-8dbd-c6fe4c7f2ac2	4b22ad71-c585-4077-ad3c-c6e026d0c7fa	37599a47-3ab8-4b42-a227-270e8652c160	450K	SeSAMe Methylation Beta Estimation	7b6c12d3-c4b6-4bc2-bc0e-6a3dec90a73e.methylation_array.sesame.level3betas.txt	13184127	ed5aef0879542804f25e3ac6698b9fe0	metadata_candidate_not_QC_eligible
0869efb9-b167-45af-8b2c-67433e39baad	0c59ff96-5e4a-4664-a0b1-d057b4725483	cef2c059-5564-4d16-b57f-4bf83e2eeb95	RNA	STAR - Counts	ef19e097-8ae9-4362-b77a-76d8f5399760.rna_seq.augmented_star_gene_counts.tsv	4219837	1362b5ced69dd2236a7d183880851851	metadata_candidate_not_QC_eligible
08903226-0250-44d7-a171-957fd7a84dd3	1b110eb4-a01d-4c50-ba18-77da4dedd549	9dcb355a-c122-4341-89d7-1df471315a49	450K	SeSAMe Methylation Beta Estimation	eceddb0e-9695-4e07-93ac-5c38427db790.methylation_array.sesame.level3betas.txt	13161016	6f63e00cf7f81d36b33d3f4a7c40320f	metadata_candidate_not_QC_eligible
08971a88-cb64-4030-93e5-08d77d2ed654	d717fa33-3c91-4ced-89c6-79ff5542f04c	feec7fa2-1f3f-4cbe-a89c-df01d13a9299	RNA	STAR - Counts	978fb63c-dae9-4037-81c9-598e87341931.rna_seq.augmented_star_gene_counts.tsv	4243850	2fc7061fd638f84bc5aee8e89a793661	metadata_candidate_not_QC_eligible
08d83462-5fcb-40c6-9d44-dbc42faa4df6	cd902d08-215e-4bd0-88e4-4fd01ab43cbf	1e5c2507-a7ee-4714-afdc-08a6c0f415e9	RNA	STAR - Counts	087c2c93-d071-41e1-a2e8-a1961ba54a86.rna_seq.augmented_star_gene_counts.tsv	4267029	7e0d04eb337f163632590bbd665fabaf	metadata_candidate_not_QC_eligible
08f0f0d0-5309-40ab-aa3b-07e62a5eef2a	c497f8c7-2fb5-44d9-bc7c-69cfd0b51b54	fbce7d71-f82c-4457-a1c5-53edd05a0ea4	450K	SeSAMe Methylation Beta Estimation	46331eb7-4acc-489c-add8-150153832fcc.methylation_array.sesame.level3betas.txt	13098551	92496c8aa8301fd8c25e344bab1c3fdf	metadata_candidate_not_QC_eligible
0905662e-ae14-4807-94ef-69db108fa2ee	bcf2e591-9dae-440f-bd03-5f27c57db741	49a4f112-f32d-4b68-989b-d761767ee973	RNA	STAR - Counts	e121b871-b177-47ef-a4f1-de73cb338519.rna_seq.augmented_star_gene_counts.tsv	4230748	4620c82ab3a9282afb23736a5cf2bedc	metadata_candidate_not_QC_eligible
0913aa72-3042-476c-ae5a-5cac64b96a43	e5cb0c86-8fe2-4cfc-b32b-e8ec3839ffc4	c52909f8-5d3f-4db2-952a-8c13814ddfb0	450K	SeSAMe Methylation Beta Estimation	adda282d-c39e-4870-918d-b0c4eadbe84e.methylation_array.sesame.level3betas.txt	13135507	d9b5fd812a3b7d263f03e2dc709fbc2d	metadata_candidate_not_QC_eligible
091d2c9e-a8cb-4212-a434-7c7d4fd75f7b	ddeacccf-0953-4952-8a4e-c2617f2e7bcc	2ea3d6eb-8e72-45f2-bbcc-5561df4e7e37	RNA	STAR - Counts	26fdaa75-cea5-4355-b3b1-6b5c2c75e542.rna_seq.augmented_star_gene_counts.tsv	4239205	e0a3d0c73a4ecadaaeb67d08afd25ca3	metadata_candidate_not_QC_eligible
09296d1f-9877-438d-96d8-7b4cc52940dd	f063ddbb-1668-40df-9ec2-b0a23ca2c389	76c0adae-eef5-459e-a4c9-397d94ebfdcc	RNA	STAR - Counts	49932944-ad54-4c6c-affc-08a4b76de933.rna_seq.augmented_star_gene_counts.tsv	4217774	d9a028d0e2e6a3aff7c833c7e73199be	metadata_candidate_not_QC_eligible
09308bf5-c28e-409c-b35b-08947d469c2f	1d90c9f3-5025-4867-a2f0-e455b6a254fa	60d4bb1a-a25f-485e-8247-1ea42220015a	450K	SeSAMe Methylation Beta Estimation	e3e963f8-8581-4bcc-9cc4-818b7b775418.methylation_array.sesame.level3betas.txt	13175113	c32e233ab70696e8bae68b773cb36a2d	metadata_candidate_not_QC_eligible
0968ba09-3f57-400f-bb30-def45e6ae860	807cc7d2-6e3b-4f2d-9531-0da994eeeada	97df724f-afe1-4db4-9563-853245093fbb	450K	SeSAMe Methylation Beta Estimation	b7818e48-5943-4268-84aa-9d08776b95b4.methylation_array.sesame.level3betas.txt	13124902	b6ff783b702115563a7fb62e75d63aba	metadata_candidate_not_QC_eligible
09d18aee-6853-4254-9024-45ba7aa7b111	742e0e32-25b5-4d41-8bf5-364b571cfd93	2df58e78-c244-4e4e-9360-d1ce8943c01d	450K	SeSAMe Methylation Beta Estimation	13ae21cb-a81b-4794-9cde-0375a276fffa.methylation_array.sesame.level3betas.txt	12926518	32aa87da11ff26c81b6206acdd8c6b1a	metadata_candidate_not_QC_eligible
09f9f414-db5b-4b54-9e8e-234bf9d7c678	243c6fd6-5516-46e5-bcef-292d93d7b7d3	d1194f81-3244-41e2-a4ab-5fa0485ec6aa	RNA	STAR - Counts	81a33f6c-0195-45c5-87e7-7748838d0a4e.rna_seq.augmented_star_gene_counts.tsv	4229060	fd359929e01900197b0e1d69a3a8e4ee	metadata_candidate_not_QC_eligible
0b73f593-b6e8-4897-9b9b-f09e65e436b7	2c03141e-a0bd-4e8d-91e4-9744d139ccce	e7ed1627-7ec0-48f5-983d-09b1241c28ec	RNA	STAR - Counts	30a6ea89-8eda-47cf-b336-e070fcd08740.rna_seq.augmented_star_gene_counts.tsv	4230744	9717e87c21db6d45d57d5a02aa5b6b2e	metadata_candidate_not_QC_eligible
0b93b3dc-1a9b-464c-97ab-ff27111af519	851867cb-9ad0-4fdf-ac75-9bb0427ad440	9a91307f-a0b6-4baf-85be-95bfcf0d095a	450K	SeSAMe Methylation Beta Estimation	1ef59d3e-af9e-4a35-8e70-5203add96771.methylation_array.sesame.level3betas.txt	13179745	8c83d53cc4ee342dd923ab4441b7f218	metadata_candidate_not_QC_eligible
0c09a94d-8885-49fb-91c1-aa0ebf52386a	9e640ff7-996e-427b-b56c-519a1e23baab	d5cb5845-eb00-422d-a3d1-d3061ba078d5	RNA	STAR - Counts	f57240f6-a5e4-4a9f-81d7-b59616d865dd.rna_seq.augmented_star_gene_counts.tsv	4247849	56de3d04eb108c90826420c173cf9e2b	metadata_candidate_not_QC_eligible
0c212a58-9a27-4850-bb22-540502e893dc	5510ad32-62fd-4adc-964a-ae4e997c2f4b	ee8a12e2-8827-4abe-af6f-aa39995f6b99	RNA	STAR - Counts	57d89d75-a9bb-4bd3-af76-d29def9a9625.rna_seq.augmented_star_gene_counts.tsv	4237046	87a42acee64207ba01415d1af99e9b4b	metadata_candidate_not_QC_eligible
0cb10a2d-1f60-46a8-8f50-d62941ab09f6	bcf2e591-9dae-440f-bd03-5f27c57db741	49a4f112-f32d-4b68-989b-d761767ee973	450K	SeSAMe Methylation Beta Estimation	9d47dfb6-8ff8-4771-884f-53433f21ba68.methylation_array.sesame.level3betas.txt	13059462	96c54ab1983a546aad74d4e1bab18701	metadata_candidate_not_QC_eligible
0d14723e-940c-4cce-b4ee-88d56dc33df6	d344dae0-adf4-4697-b703-7690c13d8331	728db9f6-58b5-4270-a494-1298809f17c0	450K	SeSAMe Methylation Beta Estimation	6c3fe47a-8ef7-4e71-92ab-803ad0ec1e5e.methylation_array.sesame.level3betas.txt	13089836	c43597da71b293dfcc583e4d775ee850	metadata_candidate_not_QC_eligible
0e6fc8f1-34ca-4f3b-9d71-5a867e5efb07	09078761-1c14-4d01-8e15-535c19a9b0f9	5711ce53-0bac-4a5d-b7ba-4e1bc0c56924	RNA	STAR - Counts	4b6c958a-7e20-4b88-b30a-2406b123c8c1.rna_seq.augmented_star_gene_counts.tsv	4254329	022f28a4f04b559648f8f5f06bc13c55	metadata_candidate_not_QC_eligible
0e9c2659-4131-4274-b0b4-3e191239f5f3	82476d2d-e403-4f6b-8dd6-cc84e3329478	9ed482d9-2aea-4200-a994-107a1e88f17b	RNA	STAR - Counts	29000c50-6667-4281-a97a-5f02cb24a8f4.rna_seq.augmented_star_gene_counts.tsv	4223489	c212fbcd1096dfdda2d62f47fb9baec0	metadata_candidate_not_QC_eligible
0ec7feab-b9ad-475c-b8c0-920e24ec336f	d721bfe0-90e3-415e-b9f3-1a270efa5fbb	1aea8530-43fd-47ea-a2f1-377267dc9d33	450K	SeSAMe Methylation Beta Estimation	dc63556e-8886-42a7-af90-a29255c4e511.methylation_array.sesame.level3betas.txt	13125885	ea5e567a8e9eb5cfc379d8850031304b	metadata_candidate_not_QC_eligible
0ece8b9b-d1c3-4f03-b70d-6bc06c6f52ce	39ab7174-5707-498d-9959-523680e04198	8e690229-01ba-4158-ac60-256310bae644	RNA	STAR - Counts	a585711d-48a4-45bd-bb45-f9d2a7717af0.rna_seq.augmented_star_gene_counts.tsv	4229724	25207b9becd97f541d1aff7d828905e3	metadata_candidate_not_QC_eligible
0ef47f35-e591-451e-8cf9-864f6acb581b	8b119d1c-6d21-4bbd-8a00-12da7b97d6c4	27e4accb-fbc9-4d65-93d1-169870998203	450K	SeSAMe Methylation Beta Estimation	fcae0136-8e13-41bb-8279-b8e40b738980.methylation_array.sesame.level3betas.txt	13214388	ca669123c3cf9dbcbbf8da4f7d97d7a0	metadata_candidate_not_QC_eligible
0f01f50f-495a-455d-986d-28c65e345a80	44218b35-219c-4ad9-a01e-fde14067c4c0	b49eb906-19c3-4eb7-93f7-1c37bc85ce61	RNA	STAR - Counts	06c83065-5800-451a-84a7-7a7f352493ec.rna_seq.augmented_star_gene_counts.tsv	4243547	cbd8ecfb77292db5806d978fdb5b45a5	metadata_candidate_not_QC_eligible
0f37f5ba-3582-4c61-8c70-bf9b0ede6e71	e2b0d873-4942-4483-9a88-d5c6338d0382	66e63d23-d3e7-4c6a-b099-4000ebaf8c71	RNA	STAR - Counts	2276a330-e86b-46e1-be45-ae41d217ef66.rna_seq.augmented_star_gene_counts.tsv	4246181	a9560eb9da63cad136a7c1a21a3a743d	metadata_candidate_not_QC_eligible
0f59f51f-a4f6-40d7-b116-145053db1e85	fb79c491-7b01-42ae-8369-8364e442e31b	9c146f5d-ca52-4cb9-a64b-158593d038da	450K	SeSAMe Methylation Beta Estimation	25538bf0-3e9f-4f76-820e-575e7b5e29bc.methylation_array.sesame.level3betas.txt	12996636	311e4ce34021697946e24d5f3c718963	metadata_candidate_not_QC_eligible
1098101e-1770-4055-ae41-d6c15e1c7b90	fd5c44ef-ea50-4fba-9e8d-e371cf34ebdb	98038913-75d0-41a6-ac67-a9263f5ab18a	RNA	STAR - Counts	19853c82-c205-4af9-badd-82946eec14ad.rna_seq.augmented_star_gene_counts.tsv	4239323	53c7ca5b2ef9c8078a6174b9d92e48de	metadata_candidate_not_QC_eligible
10fabbc1-d12d-4109-8645-9df8075c2505	6bffe800-ec2b-4638-9333-97fe85dcd91c	708a8742-f6d6-411d-9340-2c6c25885d22	450K	SeSAMe Methylation Beta Estimation	3e7e77a1-6ae4-46ed-8bcf-042b2451d73e.methylation_array.sesame.level3betas.txt	13198606	4af73f80b80480405a6c8ed63fe5e2ac	metadata_candidate_not_QC_eligible
1120d776-47df-4f72-862e-427d3c44dd43	54a9cc9e-3eee-4caa-9f33-4ea64a2999ba	61358ba0-7194-40f5-b239-2ed06cbaf546	RNA	STAR - Counts	ec99ae0d-704e-481d-bc90-7b553075a845.rna_seq.augmented_star_gene_counts.tsv	4241608	62306b327ba0a501e400fd14bf90b357	metadata_candidate_not_QC_eligible
1198cff7-3fb9-43ba-ace1-11ede3ef5816	a816e355-be6f-4d16-b051-b6d86ed8cded	ccdde798-056a-4cc9-8aa8-63cf283691d9	450K	SeSAMe Methylation Beta Estimation	1fc57c52-b7bd-4fec-b974-7cc75086d861.methylation_array.sesame.level3betas.txt	13124094	a9ac8bbc5108700f40d6629f8a486f9e	metadata_candidate_not_QC_eligible
119e7a6c-7fd1-4a2d-bfdc-35cb13d39414	98ef41fa-3015-445a-bbdc-984361c911f7	cea128ca-4e69-4bf4-be47-e0481a809727	RNA	STAR - Counts	6460f151-7102-476d-b03b-fb4ea776b1ea.rna_seq.augmented_star_gene_counts.tsv	4228464	a60197ff9046416f7a5a6834377e84d8	metadata_candidate_not_QC_eligible
11ee1fd4-24ae-41e1-a008-4b046b936d0d	3e34c7d9-90fa-41e2-ba6b-4bbc332adc4e	4ddf0a0c-a1ec-4f94-b886-ad444a50be97	450K	SeSAMe Methylation Beta Estimation	95ad4734-8a65-48c0-88b7-5a2bb3a7e2d3.methylation_array.sesame.level3betas.txt	13157220	3b0fca174be0b63e0bc9ecd4881743a8	metadata_candidate_not_QC_eligible
12223162-3567-43ab-9d84-639b4af1b385	ea0b9461-0d4d-4ade-a255-1b03dd85e30e	485a7981-a812-4c8c-a288-4f5cd8a50607	450K	SeSAMe Methylation Beta Estimation	0bb7c33d-924e-42e6-a7e5-56f5b443785b.methylation_array.sesame.level3betas.txt	13187812	409c179d8f8fff7347f7158139033d39	metadata_candidate_not_QC_eligible
12272d02-341e-43a2-aa23-7232a8dde730	c497f8c7-2fb5-44d9-bc7c-69cfd0b51b54	fbce7d71-f82c-4457-a1c5-53edd05a0ea4	RNA	STAR - Counts	d4db8bd3-6f2f-4c34-a4a7-1e23342e62b5.rna_seq.augmented_star_gene_counts.tsv	4235952	295046bc13ef8d662a8ff4de95d891a4	metadata_candidate_not_QC_eligible
122bcacd-c7d2-4b71-a0e3-6dcc93230154	f809e21d-5f2e-4f3b-a1aa-d6b8d463552a	745a2adb-7096-4c8a-a830-c627ade98da9	450K	SeSAMe Methylation Beta Estimation	5ee7cb99-d660-4d32-8788-a19c2f4d7c82.methylation_array.sesame.level3betas.txt	13136726	34635caf4232a892c056573d691740b5	metadata_candidate_not_QC_eligible
127a4a5e-64d0-464b-98b4-8f5ad8912e51	58babefe-7e81-4594-ba29-50d1de92a5ab	323d4a3b-38d8-4428-9135-437a839dc8e4	450K	SeSAMe Methylation Beta Estimation	c124a015-f2ab-4eed-a4fe-6bff55f3564b.methylation_array.sesame.level3betas.txt	13151921	76169c06dd1794b28345860a1c7e1ae9	metadata_candidate_not_QC_eligible
129f7ee5-6342-4a24-9317-d52462ce6a70	7b0622ab-63ea-483f-ae40-d3ea587bdbba	fab452a2-a57a-4d63-80bc-2ad2b5a20f03	RNA	STAR - Counts	059b5dc1-45f7-4d7c-b07a-878b6db6d881.rna_seq.augmented_star_gene_counts.tsv	4227408	3d36ac641444458dae35b1bc7beed92e	metadata_candidate_not_QC_eligible
12c95903-cae1-4f9f-97c7-05ab05f4fd7f	d45aee46-838e-44af-8422-46710b3240a8	063385d8-f8bc-4268-8219-63dc2dc7973c	RNA	STAR - Counts	1205cc6a-c42f-44c8-bf1c-84ef49eaaee4.rna_seq.augmented_star_gene_counts.tsv	4242426	354d2e7bb6af24532f017206063239a9	metadata_candidate_not_QC_eligible
12f5eaa4-9f64-4465-bfa6-3d9307e9f980	656a5eb4-e4a5-4d21-a800-3586f4d6588b	8f55069f-2232-44b6-b9e8-7e12b3a268bd	RNA	STAR - Counts	2f966635-6a77-4205-9bab-df5940a973aa.rna_seq.augmented_star_gene_counts.tsv	4218314	914d8ad3782376433aefd88dc523a086	metadata_candidate_not_QC_eligible
133bfadb-ed2e-4b10-a5bf-46d31ade6dd4	4b92fce2-3772-40eb-ab34-a27937b58590	12870223-d36b-4a35-ba3d-70ed75eeab1d	RNA	STAR - Counts	d6662ab3-af1a-4e7e-a907-111e4241713b.rna_seq.augmented_star_gene_counts.tsv	4256573	4658c9ac1bc63d30ce4b7e5a7921f3c7	metadata_candidate_not_QC_eligible
134c2020-6036-4192-a47e-1be330445b49	d3ff328c-2488-47bd-8663-366b6812c7b5	7d0017c2-db42-4758-8dc4-0250ec5fd83c	450K	SeSAMe Methylation Beta Estimation	d867bcb9-451f-477f-be10-1812d9dab8df.methylation_array.sesame.level3betas.txt	13187942	bfce6d217b5f1f007349164d7cc631f4	metadata_candidate_not_QC_eligible
13f74ba9-96c5-4074-9589-3ce0e183c0e9	78ae716b-0ca5-4c01-a053-d41288385fcd	dd9c2f71-145a-4f7f-8b64-095b1fc75c3d	RNA	STAR - Counts	c649e0cf-b787-4d0c-bab6-d81f7e491b15.rna_seq.augmented_star_gene_counts.tsv	4226785	3ebf73beefd3e40a73d0bbdad01689bc	metadata_candidate_not_QC_eligible
140633c2-a8e9-4a2d-a044-082cd099ff98	52df074f-a402-4b78-9472-f8eb268efded	fdfca85d-9c11-4f55-8f43-7e4d54afdf9e	RNA	STAR - Counts	b7f29b8c-08a8-4781-ba33-5a7b6b02ad23.rna_seq.augmented_star_gene_counts.tsv	4232632	62ab2e7a471de153bbf4530d13914cd6	metadata_candidate_not_QC_eligible
